time,Azimuth:,Pitch:,Roll:
28.054,-107.267,-87.477,55.008
28.092,-107.446,-87.477,55.008
28.125,-118.321,-88.289,45.000
28.159,-116.160,-88.289,45.000
28.194,-116.605,-88.867,45.000
28.265,-143.040,-88.080,18.435
28.293,-141.258,-88.080,18.435
28.334,-125.606,-87.731,33.690
28.360,-125.232,-87.731,33.690
28.404,-122.656,-87.017,36.027
28.483,-123.752,-87.182,34.992
28.493,-123.150,-87.182,34.992
28.545,-113.124,-87.026,45.000
28.560,-114.103,-87.026,45.000
28.614,-117.413,-87.175,41.634
28.685,-121.108,-87.346,37.875
28.692,-123.436,-87.346,37.875
28.754,-122.798,-87.125,38.660
28.759,-128.972,-87.125,38.660
28.825,-126.027,-87.650,41.186
28.894,-131.766,-87.650,41.186
28.895,-137.886,-87.449,34.992
28.960,-140.617,-87.449,34.992
28.971,-120.966,-88.247,54.462
29.035,-138.240,-88.018,36.870
29.138,-135.571,-88.018,36.870
29.139,-138.806,-87.834,33.690
29.159,-134.818,-87.834,33.690
29.174,-131.617,-87.976,36.870
29.244,-127.362,-87.465,41.634
29.293,-123.822,-87.465,41.634
29.315,-127.518,-87.489,37.875
29.359,-124.874,-87.489,37.875
29.383,-121.571,-87.536,41.186
29.454,-127.781,-87.124,34.992
29.493,-127.200,-87.124,34.992
29.524,-121.039,-87.485,41.186
29.560,-119.610,-87.485,41.186
29.594,-115.845,-87.677,45.000
29.664,-115.470,-86.813,45.000
29.693,-115.485,-86.813,45.000
29.733,-115.748,-87.197,45.000
29.759,-116.391,-87.197,45.000
29.804,-122.062,-86.998,39.289
29.874,-120.813,-87.841,41.186
29.893,-120.591,-87.841,41.186
29.943,-119.917,-87.589,41.634
29.959,-118.310,-87.589,41.634
30.015,-115.438,-88.289,45.000
30.085,-129.213,-87.624,30.964
30.092,-127.753,-87.624,30.964
30.154,-119.757,-87.294,38.660
30.159,-120.214,-87.294,38.660
30.225,-125.073,-86.813,33.690
30.294,-125.625,-86.813,33.690
30.294,-134.546,-86.709,24.775
30.360,-135.142,-86.709,24.775
30.371,-131.279,-87.072,28.610
30.434,-110.466,-87.818,49.399
30.494,-113.349,-87.818,49.399
30.507,-114.127,-87.526,48.814
30.561,-118.477,-87.526,48.814
30.574,-107.069,-88.705,59.036
30.645,-116.288,-88.286,50.194
30.694,-120.411,-88.286,50.194
30.714,-110.523,-88.308,60.255
30.761,-113.122,-88.308,60.255
30.784,-128.061,-88.258,45.000
30.854,-142.660,-88.379,29.745
30.895,-138.401,-88.379,29.745
30.924,-144.323,-87.985,23.962
30.969,-139.291,-87.985,23.962
30.996,-136.949,-87.689,26.565
31.063,-132.819,-87.480,30.964
31.093,-128.565,-87.480,30.964
31.133,-123.079,-86.647,36.870
31.160,-121.628,-86.647,36.870
31.204,-116.260,-86.499,42.274
31.273,-123.465,-87.076,34.992
31.294,-121.805,-87.076,34.992
31.344,-120.700,-86.743,36.027
31.362,-120.278,-86.743,36.027
31.414,-131.668,-86.682,24.775
31.484,-135.009,-87.619,21.801
31.493,-135.917,-87.619,21.801
31.554,-126.482,-87.461,30.964
31.560,-127.632,-87.461,30.964
31.625,-120.692,-87.617,37.875
31.694,-121.069,-87.617,37.875
31.695,-110.173,-87.864,48.814
31.761,-109.931,-87.864,48.814
31.763,-113.907,-88.024,45.000
31.836,-120.873,-87.676,37.875
31.894,-119.622,-87.676,37.875
31.903,-115.713,-87.474,41.634
31.962,-115.201,-87.474,41.634
31.974,-115.179,-87.398,41.634
32.044,-124.304,-87.050,32.471
32.096,-125.788,-87.050,32.471
32.115,-133.819,-87.188,24.444
32.161,-135.012,-87.188,24.444
32.186,-124.588,-87.148,34.992
32.254,-114.510,-87.695,45.000
32.295,-117.104,-87.695,45.000
32.324,-126.208,-88.021,35.538
32.362,-129.978,-88.021,35.538
32.396,-121.015,-87.803,45.000
32.464,-128.196,-87.546,37.875
32.497,-131.533,-87.546,37.875
32.534,-124.163,-87.953,45.000
32.564,-124.432,-87.953,45.000
32.604,-119.895,-88.141,49.399
32.675,-128.235,-87.856,41.186
32.697,-127.013,-87.856,41.186
32.744,-137.099,-87.606,30.964
32.772,-131.837,-87.606,30.964
32.814,-128.064,-87.431,34.992
32.885,-128.126,-87.353,34.992
32.894,-124.839,-87.353,34.992
32.954,-118.627,-87.575,41.186
32.969,-117.908,-87.575,41.186
33.024,-114.133,-87.345,45.000
33.094,-120.490,-86.958,38.660
33.095,-118.009,-86.958,38.660
33.162,-117.761,-86.958,38.660
33.164,-115.465,-87.505,41.186
33.235,-125.711,-87.308,30.964
33.295,-127.477,-87.308,30.964
33.303,-123.376,-87.322,34.992
33.363,-124.932,-87.322,34.992
33.374,-118.215,-87.408,41.634
33.445,-115.734,-88.538,45.000
33.495,-116.142,-88.538,45.000
33.520,-111.879,-87.564,48.366
33.562,-111.901,-87.564,48.366
33.586,-121.663,-87.436,38.660
33.655,-119.375,-87.826,41.186
33.695,-117.316,-87.826,41.186
33.724,-124.852,-87.739,33.690
33.762,-124.677,-87.739,33.690
33.796,-120.402,-87.536,37.875
33.864,-127.887,-86.869,30.256
33.897,-128.865,-86.869,30.256
33.934,-130.526,-87.072,28.610
33.965,-130.828,-87.072,28.610
34.004,-124.498,-87.124,34.992
34.075,-137.486,-87.503,21.801
34.096,-139.459,-87.503,21.801
34.144,-116.772,-87.419,45.000
34.171,-119.025,-87.419,45.000
34.214,-125.835,-87.536,37.875
34.285,-128.749,-87.402,34.992
34.305,-130.704,-87.402,34.992
34.354,-130.604,-87.495,34.992
34.369,-131.959,-87.495,34.992
34.424,-132.876,-87.811,33.690
34.494,-128.994,-87.676,37.875
34.495,-127.192,-87.676,37.875
34.562,-122.855,-87.676,37.875
34.634,-119.362,-87.408,41.634
34.695,-116.536,-87.408,41.634
34.703,-122.227,-86.994,36.027
34.762,-121.236,-86.994,36.027
34.774,-121.240,-86.835,36.027
34.845,-108.458,-87.464,48.814
34.895,-107.648,-87.464,48.814
34.920,-107.643,-87.443,48.814
34.963,-107.823,-87.443,48.814
34.988,-111.959,-88.016,45.000
35.054,-115.575,-87.565,41.186
35.096,-117.111,-87.565,41.186
35.124,-113.240,-87.555,45.000
35.162,-113.569,-87.555,45.000
35.198,-113.856,-87.892,45.000
35.264,-105.693,-87.955,53.130
35.298,-106.042,-87.955,53.130
35.334,-104.980,-88.271,54.462
35.363,-103.068,-88.271,54.462
35.404,-122.154,-88.265,35.538
35.475,-112.366,-87.960,45.000
35.497,-110.506,-87.960,45.000
35.544,-106.838,-87.437,48.366
35.568,-106.930,-87.437,48.366
35.615,-115.875,-86.847,39.289
35.685,-128.721,-86.916,26.565
35.704,-129.459,-86.916,26.565
35.754,-122.356,-87.472,33.690
35.768,-124.643,-87.472,33.690
35.825,-126.233,-87.795,32.005
35.895,-122.477,-86.873,36.027
35.895,-124.220,-86.873,36.027
35.963,-127.619,-86.873,36.027
35.964,-115.229,-87.328,48.366
36.034,-114.393,-87.720,48.814
36.096,-116.514,-87.720,48.814
36.104,-115.516,-88.066,49.399
36.163,-115.642,-88.066,49.399
36.174,-123.855,-87.511,41.634
36.244,-120.677,-87.443,45.000
36.297,-121.044,-87.443,45.000
36.319,-124.223,-87.546,41.634
36.363,-120.174,-87.546,41.634
36.384,-125.758,-88.208,35.538
36.454,-127.891,-87.680,33.690
36.497,-125.071,-87.680,33.690
36.524,-132.296,-87.012,26.565
36.564,-129.271,-87.012,26.565
36.596,-110.856,-87.677,45.000
36.665,-114.667,-87.453,41.186
36.696,-114.587,-87.453,41.186
36.734,-122.115,-87.419,33.690
36.764,-122.945,-87.419,33.690
36.805,-116.896,-86.680,39.289
36.875,-108.042,-87.275,48.366
36.896,-108.559,-87.275,48.366
36.944,-116.161,-87.720,41.186
36.970,-116.729,-87.720,41.186
37.014,-105.527,-87.591,52.125
37.085,-116.814,-87.818,41.186
37.104,-116.221,-87.818,41.186
37.156,-118.427,-87.400,38.660
37.168,-117.906,-87.400,38.660
37.224,-130.132,-87.227,26.565
37.295,-127.981,-87.832,29.055
37.295,-126.479,-87.832,29.055
37.428,-127.209,-87.832,29.055
37.429,-121.104,-87.363,34.992
37.433,-121.066,-87.227,34.992
37.496,-121.842,-87.227,34.992
37.503,-126.567,-86.794,30.256
37.563,-128.286,-86.794,30.256
37.573,-123.511,-87.148,34.992
37.644,-136.472,-87.483,21.801
37.696,-138.930,-87.483,21.801
37.714,-125.362,-86.873,36.027
37.763,-129.774,-86.873,36.027
37.785,-124.930,-88.266,39.806
37.854,-132.771,-88.006,32.005
37.897,-134.598,-88.006,32.005
37.925,-129.276,-87.634,37.875
37.963,-129.412,-87.634,37.875
37.995,-121.810,-88.264,45.000
38.064,-129.369,-87.676,37.875
38.096,-127.802,-87.676,37.875
38.134,-131.804,-87.748,33.690
38.164,-126.800,-87.748,33.690
38.204,-136.015,-87.447,24.444
38.275,-115.621,-87.819,45.000
38.296,-112.737,-87.819,45.000
38.345,-112.863,-87.429,45.000
38.369,-110.203,-87.429,45.000
38.415,-119.171,-86.796,36.027
38.489,-101.262,-86.756,53.973
38.496,-100.217,-86.756,53.973
38.555,-106.197,-86.792,48.013
38.565,-106.906,-86.792,48.013
38.624,-114.180,-87.555,41.186
38.694,-120.323,-87.322,34.992
38.696,-120.585,-87.322,34.992
38.764,-121.962,-87.322,34.992
38.764,-126.241,-87.536,30.964
38.835,-120.776,-87.158,36.027
38.897,-120.751,-87.158,36.027
38.904,-101.789,-87.504,55.008
38.964,-102.233,-87.504,55.008
38.974,-94.256,-88.177,63.435
39.044,-116.379,-87.794,41.186
39.097,-115.488,-87.794,41.186
39.125,-120.401,-87.127,36.027
39.164,-121.000,-87.127,36.027
39.185,-115.950,-87.685,41.186
39.254,-125.307,-86.520,31.608
39.298,-126.833,-86.520,31.608
39.327,-131.869,-86.866,26.565
39.364,-132.515,-86.866,26.565
39.396,-114.260,-86.977,45.000
39.465,-120.529,-87.008,38.660
39.498,-124.148,-87.008,38.660
39.534,-134.411,-86.686,28.301
39.564,-136.995,-86.686,28.301
39.604,-131.075,-87.654,33.690
39.675,-129.987,-87.440,34.992
39.697,-131.772,-87.440,34.992
39.745,-125.328,-87.484,41.634
39.770,-123.894,-87.484,41.634
39.814,-127.370,-87.634,37.875
39.885,-128.045,-87.925,36.870
39.904,-126.054,-87.925,36.870
39.955,-124.519,-87.020,39.289
39.968,-120.643,-87.020,39.289
40.023,-121.104,-87.254,38.660
40.095,-127.275,-87.061,32.471
40.098,-124.615,-87.061,32.471
40.165,-132.494,-87.199,24.444
40.166,-130.482,-87.199,24.444
40.234,-122.483,-86.929,32.471
40.298,-121.522,-86.929,32.471
40.304,-112.371,-87.163,41.634
40.365,-112.671,-87.163,41.634
40.384,-120.841,-87.493,33.690
40.444,-138.107,-87.628,16.699
40.499,-138.920,-87.628,16.699
40.518,-117.288,-87.508,37.875
40.566,-118.171,-87.508,37.875
40.585,-111.744,-88.516,45.000
40.654,-126.111,-88.785,30.964
40.698,-125.467,-88.785,30.964
40.727,-97.677,-88.077,57.995
40.765,-97.093,-88.077,57.995
40.795,-113.184,-87.520,41.634
40.865,-114.572,-88.052,40.601
40.898,-114.113,-88.052,40.601
40.934,-109.473,-87.574,45.000
40.965,-109.153,-87.574,45.000
41.004,-104.835,-87.961,49.399
41.075,-116.255,-87.368,37.875
41.098,-117.859,-87.368,37.875
41.144,-122.035,-87.451,33.690
41.169,-122.850,-87.451,33.690
41.214,-121.654,-87.148,34.992
41.285,-118.731,-87.368,37.875
41.303,-121.999,-87.368,37.875
41.354,-106.705,-87.745,53.130
41.367,-108.877,-87.745,53.130
41.424,-123.516,-87.233,38.660
41.494,-120.411,-87.474,41.634
41.497,-122.444,-87.474,41.634
41.564,-116.507,-87.219,48.013
41.565,-116.041,-87.219,48.013
41.634,-130.988,-87.324,32.471
41.698,-128.553,-87.324,32.471
41.703,-122.507,-87.353,38.660
41.765,-120.671,-87.353,38.660
41.773,-114.122,-87.884,45.000
41.844,-125.416,-87.645,33.690
41.899,-121.770,-87.645,33.690
41.919,-128.881,-87.460,26.565
41.966,-129.130,-87.460,26.565
41.984,-123.203,-86.966,32.471
42.054,-106.311,-87.845,49.399
42.100,-105.423,-87.845,49.399
42.126,-113.572,-87.516,41.186
42.165,-114.149,-87.516,41.186
42.195,-123.565,-87.821,32.005
42.265,-114.946,-87.937,40.601
42.298,-116.555,-87.937,40.601
42.334,-108.114,-87.720,48.814
42.365,-108.721,-87.720,48.814
42.404,-108.980,-87.474,48.366
42.475,-105.873,-87.343,51.340
42.499,-105.568,-87.343,51.340
42.544,-122.240,-88.234,35.538
42.567,-120.811,-88.234,35.538
42.614,-125.067,-87.581,30.964
42.684,-122.372,-87.706,33.690
42.703,-122.095,-87.706,33.690
42.754,-110.767,-87.861,45.000
42.767,-109.665,-87.861,45.000
42.825,-134.225,-88.066,20.556
42.895,-122.688,-87.821,32.005
42.898,-123.648,-87.821,32.005
42.964,-131.680,-87.707,23.962
42.965,-134.284,-87.707,23.962
43.034,-122.733,-87.997,35.538
43.099,-125.079,-87.997,35.538
43.103,-116.119,-87.419,45.000
43.166,-119.353,-87.419,45.000
43.174,-131.628,-87.906,32.005
43.244,-126.915,-87.863,36.870
43.300,-128.127,-87.863,36.870
43.318,-127.359,-87.626,37.875
43.367,-127.128,-87.626,37.875
43.384,-124.061,-88.094,40.601
43.454,-131.077,-87.772,33.690
43.500,-128.216,-87.772,33.690
43.525,-121.783,-88.367,39.806
43.567,-120.609,-88.367,39.806
43.596,-106.181,-88.141,54.462
43.664,-115.754,-87.794,45.000
43.699,-114.246,-87.794,45.000
43.735,-130.127,-87.651,29.055
43.767,-127.956,-87.651,29.055
43.804,-128.374,-87.060,28.610
43.875,-116.414,-87.836,40.601
43.903,-115.354,-87.836,40.601
43.944,-106.530,-87.854,49.399
43.966,-106.025,-87.854,49.399
44.014,-98.895,-87.503,56.310
44.084,-106.779,-87.328,48.366
44.103,-107.509,-87.328,48.366
44.154,-116.445,-86.964,39.289
44.166,-116.755,-86.964,39.289
44.224,-104.841,-87.343,51.340
44.295,-118.722,-87.643,37.875
44.299,-118.772,-87.643,37.875
44.364,-127.522,-88.339,29.745
44.366,-125.754,-88.339,29.745
44.434,-119.811,-88.182,35.538
44.500,-118.130,-88.182,35.538
44.503,-112.968,-88.007,40.601
44.567,-113.463,-88.007,40.601
44.585,-108.926,-87.208,45.000
44.644,-124.986,-87.660,29.055
44.701,-125.970,-87.660,29.055
44.717,-115.195,-88.189,39.806
44.767,-118.328,-88.189,39.806
44.784,-123.471,-87.159,34.992
44.854,-119.890,-87.044,38.660
44.900,-122.183,-87.044,38.660
44.925,-115.669,-87.479,45.000
44.967,-119.099,-87.479,45.000
44.995,-127.754,-88.141,35.538
45.064,-131.320,-87.999,32.005
45.100,-132.437,-87.999,32.005
45.134,-132.399,-88.042,32.005
45.168,-132.601,-88.042,32.005
45.204,-123.864,-87.810,41.186
45.275,-123.692,-87.529,41.634
45.302,-121.224,-87.529,41.634
45.344,-125.615,-87.887,36.870
45.367,-122.500,-87.887,36.870
45.415,-130.919,-87.262,28.610
45.484,-132.827,-87.499,26.565
45.514,-131.077,-87.499,26.565
45.554,-128.582,-87.632,29.055
45.664,-127.235,-87.632,29.055
45.665,-125.994,-86.714,30.256
45.697,-131.476,-86.682,24.775
45.699,-130.343,-86.682,24.775
45.763,-126.578,-87.096,28.610
45.765,-126.936,-87.096,28.610
45.834,-129.165,-87.439,26.565
45.900,-129.603,-87.439,26.565
45.903,-115.686,-87.977,40.601
45.967,-115.467,-87.977,40.601
45.973,-132.308,-87.887,23.962
46.046,-120.790,-87.468,34.992
46.100,-120.687,-87.468,34.992
46.117,-123.150,-87.315,32.471
46.167,-122.278,-87.315,32.471
46.184,-109.801,-87.653,45.000
46.254,-121.270,-87.723,33.690
46.301,-120.426,-87.723,33.690
46.326,-108.870,-87.250,45.000
46.367,-108.409,-87.250,45.000
46.395,-105.601,-86.702,47.726
46.464,-114.062,-86.785,39.289
46.501,-116.474,-86.785,39.289
46.534,-123.619,-87.813,32.005
46.569,-124.463,-87.813,32.005
46.604,-115.159,-87.220,41.634
46.674,-119.675,-87.737,36.870
46.702,-121.901,-87.737,36.870
46.744,-121.878,-87.772,36.870
46.767,-125.350,-87.772,36.870
46.814,-124.559,-87.536,37.875
46.884,-121.452,-88.066,40.601
46.901,-122.939,-88.066,40.601
46.954,-126.700,-87.940,36.870
46.968,-125.656,-87.940,36.870
47.024,-130.426,-87.324,32.471
47.095,-117.689,-87.938,45.000
47.100,-116.416,-87.938,45.000
47.165,-120.099,-87.398,41.634
47.167,-117.432,-87.398,41.634
47.234,-123.130,-86.994,36.027
47.303,-120.373,-86.994,36.027
47.303,-117.741,-87.091,38.660
47.326,-121.371,-87.216,34.992
47.350,-123.910,-86.978,32.471
47.368,-122.630,-87.462,33.690
47.368,-122.799,-87.462,33.690
47.385,-111.495,-87.667,45.000
47.404,-119.632,-87.653,36.870
47.426,-124.516,-87.777,32.005
47.450,-127.452,-87.554,29.055
47.468,-114.813,-87.140,41.634
47.484,-121.464,-87.136,34.992
47.502,-121.223,-87.136,34.992
47.504,-121.230,-87.159,34.992
47.526,-107.792,-87.220,48.366
47.549,-104.067,-87.357,52.125
47.568,-122.652,-87.503,33.690
47.568,-122.112,-87.503,33.690
47.584,-121.690,-86.685,33.690
47.604,-132.109,-87.779,23.962
47.626,-124.820,-87.392,30.964
47.650,-114.610,-87.650,41.186
47.667,-124.849,-87.451,30.964
47.684,-129.369,-87.566,26.565
47.701,-129.733,-87.566,26.565
47.704,-127.325,-87.775,29.055
47.726,-118.216,-87.555,37.875
47.750,-117.247,-87.304,38.660
47.768,-121.092,-87.477,34.992
47.768,-121.884,-87.477,34.992
47.785,-114.550,-87.189,41.987
47.804,-111.855,-87.653,45.000
47.826,-115.820,-87.786,41.186
47.849,-111.633,-87.369,45.000
47.868,-111.874,-87.678,45.000
47.884,-115.826,-87.794,41.186
47.902,-114.154,-87.794,41.186
47.955,-124.386,-87.589,30.964
47.968,-123.815,-87.589,30.964
48.024,-128.308,-87.646,26.565
48.095,-125.848,-87.775,29.055
48.101,-125.173,-87.775,29.055
48.165,-117.305,-87.789,36.870
48.167,-117.263,-87.789,36.870
48.235,-120.418,-87.542,33.690
48.303,-121.217,-87.542,33.690
48.303,-118.978,-86.873,36.027
48.369,-121.658,-86.873,36.027
48.373,-112.583,-87.377,45.000
48.444,-121.648,-86.898,36.027
48.508,-125.160,-86.898,36.027
48.514,-122.987,-87.479,37.875
48.569,-125.288,-87.479,37.875
48.584,-117.454,-88.471,45.000
48.654,-117.721,-88.173,45.000
48.703,-119.544,-88.173,45.000
48.726,-111.798,-87.917,53.130
48.769,-110.966,-87.917,53.130
48.795,-123.133,-88.087,40.601
48.864,-130.162,-87.748,33.690
48.903,-127.799,-87.748,33.690
48.934,-130.609,-87.508,30.964
48.970,-128.606,-87.508,30.964
49.004,-128.619,-87.471,30.964
49.074,-130.434,-87.679,29.055
49.102,-128.164,-87.679,29.055
49.144,-116.092,-87.526,41.186
49.169,-115.207,-87.526,41.186
49.215,-118.497,-87.303,37.875
49.284,-125.420,-87.264,30.964
49.303,-124.133,-87.264,30.964
49.355,-113.923,-87.526,41.186
49.370,-113.332,-87.526,41.186
49.424,-116.635,-87.450,37.875
49.495,-101.504,-87.863,53.130
49.503,-102.178,-87.863,53.130
49.564,-112.909,-87.158,41.987
49.569,-112.634,-87.158,41.987
49.635,-118.412,-87.932,36.870
49.703,-118.383,-87.932,36.870
49.703,-117.165,-87.643,37.875
49.769,-116.061,-87.643,37.875
49.773,-113.530,-88.059,40.601
49.845,-118.850,-87.402,34.992
49.903,-118.311,-87.402,34.992
49.915,-124.699,-87.262,28.610
49.970,-124.782,-87.262,28.610
49.984,-122.435,-87.371,30.964
50.054,-113.670,-88.196,39.806
50.103,-114.936,-88.196,39.806
50.126,-109.860,-87.377,45.000
50.170,-112.287,-87.377,45.000
50.194,-123.441,-87.493,33.690
50.264,-127.963,-87.670,29.055
50.303,-130.756,-87.670,29.055
50.334,-118.833,-87.668,41.186
50.370,-121.666,-87.668,41.186
50.404,-126.842,-88.148,35.538
50.474,-113.270,-88.059,49.399
50.503,-113.569,-88.059,49.399
50.544,-114.368,-87.810,48.814
50.570,-113.071,-87.810,48.814
50.614,-129.404,-88.049,32.005
50.685,-137.821,-88.384,23.199
50.703,-137.031,-88.384,23.199
50.754,-123.024,-87.564,37.875
50.770,-120.450,-87.564,37.875
50.824,-121.365,-87.797,36.870
50.895,-116.835,-87.264,41.634
50.903,-114.562,-87.264,41.634
50.964,-114.984,-87.505,41.186
50.970,-114.064,-87.505,41.186
51.035,-128.635,-86.866,26.565
51.103,-128.201,-86.866,26.565
51.104,-130.465,-87.199,24.444
51.170,-130.371,-87.199,24.444
51.181,-109.647,-87.419,45.000
51.245,-116.881,-87.479,37.875
51.304,-117.679,-87.479,37.875
51.318,-116.695,-87.223,38.660
51.371,-116.945,-87.223,38.660
51.384,-124.300,-87.999,32.005
51.454,-119.305,-87.925,36.870
51.505,-117.361,-87.925,36.870
51.527,-115.137,-87.343,38.660
51.572,-114.201,-87.343,38.660
51.594,-130.442,-87.274,22.620
51.664,-124.436,-86.847,28.301
51.703,-124.719,-86.847,28.301
51.734,-110.981,-87.027,41.987
51.770,-111.252,-87.027,41.987
51.804,-115.407,-87.368,37.875
51.874,-111.625,-87.198,41.634
51.904,-112.271,-87.198,41.634
51.944,-120.132,-87.503,33.690
51.971,-122.066,-87.503,33.690
52.014,-115.067,-87.879,40.601
52.085,-114.290,-87.307,41.634
52.107,-116.415,-87.307,41.634
52.154,-124.025,-87.599,33.690
52.170,-125.980,-87.599,33.690
52.225,-132.241,-88.555,26.565
52.294,-109.113,-88.343,50.194
52.303,-110.626,-88.343,50.194
52.365,-106.537,-88.202,54.462
52.370,-105.708,-88.202,54.462
52.435,-119.171,-87.770,41.186
52.504,-124.718,-87.095,36.027
52.505,-122.768,-87.095,36.027
52.571,-121.518,-87.095,36.027
52.573,-119.559,-87.527,37.875
52.645,-119.582,-87.450,37.875
52.705,-117.788,-87.450,37.875
52.715,-120.676,-87.193,34.992
52.772,-119.842,-87.193,34.992
52.783,-106.040,-87.495,48.814
52.855,-88.852,-87.698,66.038
52.905,-89.292,-87.698,66.038
52.931,-100.097,-87.159,55.008
53.057,-100.174,-87.159,55.008
53.057,-106.697,-87.613,48.814
53.078,-101.334,-88.105,54.462
53.103,-101.410,-88.105,54.462
53.133,-99.241,-87.689,56.310
53.171,-99.355,-87.689,56.310
53.203,-107.169,-87.456,48.366
53.274,-117.924,-87.626,37.875
53.304,-117.685,-87.626,37.875
53.344,-113.781,-87.474,41.634
53.370,-112.149,-87.474,41.634
53.414,-117.150,-87.871,36.870
53.484,-104.611,-88.007,49.399
53.504,-104.247,-88.007,49.399
53.553,-116.747,-87.763,36.870
53.570,-116.840,-87.763,36.870
53.623,-122.729,-87.329,30.964
53.694,-116.836,-87.672,36.870
53.703,-118.253,-87.672,36.870
53.763,-115.222,-88.203,39.806
53.770,-116.976,-88.203,39.806
53.835,-106.647,-88.218,50.194
53.905,-108.310,-87.622,48.814
53.905,-110.595,-87.622,48.814
53.971,-111.589,-87.622,48.814
53.974,-124.230,-88.134,35.538
54.045,-121.816,-87.294,38.660
54.104,-121.822,-87.294,38.660
54.116,-115.602,-87.321,45.000
54.172,-114.953,-87.321,45.000
54.183,-108.723,-87.304,51.340
54.254,-114.740,-87.609,45.000
54.305,-114.134,-87.609,45.000
54.331,-124.138,-87.353,34.992
54.373,-122.434,-87.353,34.992
54.398,-125.259,-87.946,32.005
54.464,-123.683,-87.532,33.690
54.506,-121.504,-87.532,33.690
54.534,-113.570,-87.220,41.634
54.573,-113.202,-87.220,41.634
54.606,-118.750,-86.861,36.027
54.674,-116.147,-87.044,38.660
54.707,-115.397,-87.044,38.660
54.744,-109.167,-87.398,45.000
54.774,-109.080,-87.398,45.000
54.826,-117.871,-86.935,36.027
54.883,-105.806,-87.038,48.013
54.906,-106.324,-87.038,48.013
54.954,-106.072,-87.745,48.814
54.973,-106.052,-87.745,48.814
55.024,-113.105,-87.484,41.634
55.094,-106.288,-87.474,48.366
55.104,-105.071,-87.474,48.366
55.163,-105.199,-87.147,48.013
55.170,-105.238,-87.147,48.013
55.234,-116.812,-87.855,36.870
55.304,-127.078,-87.528,26.565
55.305,-126.396,-87.528,26.565
55.372,-126.923,-87.528,26.565
55.374,-121.494,-87.865,32.005
55.444,-118.484,-87.182,34.992
55.505,-120.246,-87.182,34.992
55.519,-121.479,-87.493,33.690
55.572,-123.744,-87.493,33.690
55.583,-117.389,-88.189,39.806
55.655,-112.274,-88.102,45.000
55.705,-114.531,-88.102,45.000
