time,Azimuth:,Pitch:,Roll:
55.730,-123.866,-88.112,35.538
55.773,-125.255,-88.112,35.538
55.799,-120.007,-87.729,41.186
55.864,-119.974,-87.770,41.186
55.907,-119.161,-87.770,41.186
55.973,-116.924,-87.770,41.186
56.006,-124.334,-87.714,33.690
56.075,-125.851,-87.204,32.471
56.108,-123.823,-87.204,32.471
56.144,-119.211,-87.806,36.870
56.174,-115.895,-87.806,36.870
56.214,-126.202,-87.499,26.565
56.285,-111.008,-86.920,41.987
56.307,-109.870,-86.920,41.987
56.355,-120.892,-87.297,30.964
56.382,-120.061,-87.297,30.964
56.424,-118.468,-86.966,32.471
56.495,-102.851,-86.882,48.013
56.515,-101.890,-86.882,48.013
56.564,-109.079,-87.575,41.186
56.580,-108.853,-87.575,41.186
56.634,-105.175,-87.819,45.000
56.705,-92.173,-87.194,57.529
56.705,-93.094,-87.194,57.529
56.773,-93.408,-87.194,57.529
56.774,-109.049,-87.189,41.987
56.844,-112.541,-87.343,38.660
56.906,-111.740,-87.343,38.660
56.914,-116.532,-86.976,33.690
56.973,-116.155,-86.976,33.690
56.983,-125.718,-87.409,24.444
57.055,-119.130,-87.432,30.964
57.106,-119.271,-87.432,30.964
57.130,-112.333,-87.460,37.875
57.173,-113.078,-87.460,37.875
57.197,-117.265,-87.513,33.690
57.264,-114.093,-87.682,36.870
57.306,-115.644,-87.682,36.870
57.335,-115.641,-87.691,36.870
57.373,-118.193,-87.691,36.870
57.406,-130.633,-87.255,24.444
57.475,-117.304,-87.470,37.875
57.508,-118.809,-87.470,37.875
57.544,-111.761,-87.518,45.000
57.574,-112.289,-87.518,45.000
57.614,-111.981,-87.884,45.000
57.685,-111.961,-87.908,45.000
57.708,-112.375,-87.908,45.000
57.755,-112.362,-87.923,45.000
57.782,-112.389,-87.923,45.000
57.824,-127.439,-87.055,30.256
57.895,-123.698,-87.680,33.690
57.915,-122.141,-87.680,33.690
57.964,-107.173,-87.650,48.814
57.980,-104.387,-87.650,48.814
58.034,-108.081,-88.079,45.000
58.104,-98.656,-88.029,54.462
58.106,-97.524,-88.029,54.462
58.174,-96.613,-88.029,54.462
58.174,-109.775,-87.536,41.186
58.244,-94.618,-87.513,56.310
58.307,-95.372,-87.513,56.310
58.314,-106.326,-86.749,45.000
58.374,-106.805,-86.749,45.000
58.384,-107.086,-87.154,45.000
58.454,-117.329,-87.322,34.992
58.507,-117.665,-87.322,34.992
58.530,-116.429,-87.084,36.027
58.574,-117.232,-87.084,36.027
58.597,-124.989,-87.353,28.610
58.664,-118.555,-87.449,34.992
58.707,-117.776,-87.449,34.992
58.734,-121.900,-87.518,30.964
58.773,-122.848,-87.518,30.964
58.806,-128.881,-86.931,24.775
58.875,-121.148,-87.096,32.471
58.907,-121.138,-87.096,32.471
58.944,-120.020,-87.581,33.690
58.975,-120.500,-87.581,33.690
59.014,-124.429,-88.168,29.745
59.085,-114.377,-88.196,39.806
59.107,-114.582,-88.196,39.806
59.155,-117.620,-87.728,36.870
59.181,-119.306,-87.728,36.870
59.224,-107.555,-87.575,48.814
59.295,-122.502,-87.609,33.690
59.315,-124.395,-87.609,33.690
59.364,-116.969,-87.694,41.186
59.379,-116.952,-87.694,41.186
59.435,-133.697,-87.911,23.962
59.504,-107.513,-88.373,50.194
59.506,-106.847,-88.373,50.194
59.574,-112.333,-87.938,45.000
59.574,-109.883,-87.938,45.000
59.645,-113.524,-87.437,41.634
59.707,-111.688,-87.437,41.634
59.713,-116.262,-87.814,36.870
59.774,-114.338,-87.814,36.870
59.784,-116.290,-87.281,34.992
59.855,-110.072,-87.594,41.186
59.907,-109.467,-87.594,41.186
59.929,-101.274,-87.871,49.399
59.974,-100.652,-87.871,49.399
59.996,-111.179,-87.032,38.660
60.064,-120.992,-87.603,29.055
60.107,-121.102,-87.603,29.055
60.134,-108.856,-87.565,41.186
60.174,-108.966,-87.565,41.186
60.206,-121.492,-86.712,28.301
60.275,-112.296,-87.546,37.875
60.307,-112.725,-87.546,37.875
60.344,-101.846,-87.754,48.814
60.374,-101.863,-87.754,48.814
60.414,-95.408,-87.440,55.008
60.484,-98.427,-87.608,52.125
60.507,-98.364,-87.608,52.125
60.556,-112.685,-87.573,37.875
60.579,-111.909,-87.573,37.875
60.625,-123.103,-87.057,26.565
60.695,-121.169,-86.647,28.301
60.714,-121.601,-86.647,28.301
60.765,-119.682,-86.845,30.256
60.779,-121.330,-86.845,30.256
60.835,-131.616,-87.309,19.983
60.905,-111.017,-87.879,40.601
60.907,-111.904,-87.879,40.601
60.974,-107.401,-88.412,45.000
60.974,-108.593,-88.412,45.000
61.045,-108.876,-87.794,45.000
61.107,-110.756,-87.794,45.000
61.113,-115.000,-87.961,40.601
61.175,-115.570,-87.961,40.601
61.184,-111.288,-87.877,45.000
61.305,-111.503,-87.592,45.000
61.307,-110.948,-87.592,45.000
61.324,-122.005,-87.714,33.690
61.374,-121.436,-87.714,33.690
61.394,-105.701,-88.037,49.399
61.464,-107.640,-87.083,48.013
61.508,-106.444,-87.083,48.013
61.534,-109.290,-87.469,45.000
61.574,-106.686,-87.469,45.000
61.604,-99.588,-87.409,52.125
61.674,-102.869,-87.555,48.814
61.707,-101.800,-87.555,48.814
61.744,-115.593,-87.182,34.992
61.775,-115.245,-87.182,34.992
61.814,-112.407,-87.368,37.875
61.885,-115.253,-87.205,34.992
61.908,-115.472,-87.205,34.992
61.954,-113.852,-87.737,36.870
61.980,-113.804,-87.737,36.870
62.024,-111.598,-87.158,38.660
62.095,-108.765,-87.408,41.634
62.112,-109.418,-87.408,41.634
62.164,-117.677,-87.697,33.690
62.176,-117.885,-87.697,33.690
62.234,-122.284,-88.308,29.745
62.304,-119.799,-88.006,32.005
62.307,-118.911,-88.006,32.005
62.374,-108.851,-87.408,41.634
62.375,-109.446,-87.408,41.634
62.444,-109.413,-87.328,41.634
62.509,-109.375,-87.328,41.634
62.513,-117.381,-87.562,33.690
62.575,-118.645,-87.562,33.690
62.583,-121.375,-87.329,30.964
62.654,-107.361,-87.429,45.000
62.708,-107.795,-87.429,45.000
62.729,-107.622,-88.064,45.000
62.775,-109.973,-88.064,45.000
62.795,-100.554,-88.075,54.462
62.864,-110.096,-87.811,45.000
62.909,-111.388,-87.811,45.000
62.934,-115.243,-87.677,41.186
62.976,-115.846,-87.677,41.186
63.005,-119.961,-87.879,36.870
63.075,-116.162,-88.052,40.601
63.108,-116.331,-88.052,40.601
63.144,-120.132,-87.871,36.870
63.175,-118.743,-87.871,36.870
63.214,-123.487,-87.999,32.005
63.285,-118.763,-87.831,36.870
63.308,-117.501,-87.831,36.870
63.354,-119.535,-87.281,34.992
63.381,-117.875,-87.281,34.992
63.424,-104.060,-87.585,48.814
63.495,-104.062,-87.565,48.814
63.514,-103.413,-87.565,48.814
63.564,-95.914,-87.523,56.310
63.577,-95.073,-87.523,56.310
63.635,-106.140,-86.710,45.000
63.704,-113.527,-87.430,37.875
63.707,-113.252,-87.430,37.875
63.774,-106.265,-87.803,45.000
63.775,-106.933,-87.803,45.000
63.844,-116.750,-87.343,34.992
63.909,-115.918,-87.343,34.992
63.913,-96.879,-88.168,54.462
63.976,-96.624,-88.168,54.462
63.984,-102.011,-87.754,48.814
64.054,-111.094,-86.976,39.289
64.108,-111.359,-86.976,39.289
64.129,-99.867,-86.987,50.711
64.176,-99.575,-86.987,50.711
64.195,-116.638,-86.873,33.690
64.264,-111.734,-87.158,38.660
64.309,-111.877,-87.158,38.660
64.335,-119.619,-87.361,30.964
64.376,-120.658,-87.361,30.964
64.405,-128.995,-87.035,22.620
64.475,-113.009,-87.044,38.660
64.509,-115.030,-87.044,38.660
64.544,-119.814,-87.523,33.690
64.576,-120.415,-87.523,33.690
64.614,-120.386,-87.581,33.690
64.685,-118.297,-88.105,35.538
64.709,-120.263,-88.105,35.538
64.754,-119.113,-87.839,36.870
64.780,-119.476,-87.839,36.870
64.825,-129.157,-88.582,26.565
64.895,-121.583,-87.449,34.992
64.913,-120.088,-87.449,34.992
64.964,-126.407,-87.353,28.610
64.978,-125.722,-87.353,28.610
65.035,-135.477,-87.973,18.435
65.104,-104.835,-87.985,49.399
65.108,-103.059,-87.985,49.399
65.175,-110.763,-86.968,41.987
65.176,-109.165,-86.968,41.987
65.244,-118.646,-87.003,32.471
65.309,-118.310,-87.003,32.471
65.314,-108.766,-86.895,41.987
65.376,-108.948,-86.895,41.987
65.384,-113.967,-86.511,36.870
65.454,-112.351,-87.068,38.660
65.510,-112.494,-87.068,38.660
65.540,-113.476,-87.450,37.875
65.576,-113.903,-87.450,37.875
65.595,-103.002,-87.650,48.814
65.664,-106.975,-87.861,45.000
65.709,-107.785,-87.861,45.000
65.737,-103.884,-87.770,48.814
65.776,-103.326,-87.770,48.814
65.807,-111.769,-88.052,40.601
65.874,-123.487,-87.353,28.610
65.909,-124.001,-87.353,28.610
65.945,-118.644,-86.896,33.690
65.976,-119.152,-86.896,33.690
66.014,-110.847,-87.038,41.987
66.085,-113.475,-86.772,39.289
66.109,-113.455,-86.772,39.289
66.154,-107.818,-87.419,45.000
66.179,-108.599,-87.419,45.000
66.224,-112.389,-87.565,41.186
66.295,-123.749,-88.160,29.745
66.313,-124.785,-88.160,29.745
66.365,-114.764,-88.225,39.806
66.377,-116.774,-88.225,39.806
66.435,-116.122,-87.961,40.601
66.504,-116.114,-87.977,40.601
66.509,-116.350,-87.977,40.601
66.574,-121.260,-88.127,35.538
66.576,-121.290,-88.127,35.538
66.645,-115.720,-87.446,41.634
66.710,-114.931,-87.446,41.634
66.713,-111.892,-87.002,45.000
66.777,-110.273,-87.002,45.000
66.784,-119.086,-87.105,36.027
66.854,-110.152,-87.250,45.000
66.910,-108.279,-87.250,45.000
66.928,-118.208,-87.291,34.992
66.978,-117.036,-87.291,34.992
66.994,-125.456,-86.953,26.565
67.064,-121.053,-87.308,30.964
67.110,-119.849,-87.308,30.964
67.135,-118.294,-87.003,32.471
67.176,-116.959,-87.003,32.471
67.203,-104.497,-87.388,45.000
67.274,-91.649,-87.848,57.995
67.309,-91.829,-87.848,57.995
67.344,-109.325,-87.945,40.601
67.376,-110.105,-87.945,40.601
67.413,-118.768,-87.922,32.005
67.484,-109.356,-87.694,41.186
67.510,-109.184,-87.694,41.186
67.556,-105.475,-87.892,45.000
67.578,-104.829,-87.892,45.000
67.624,-107.953,-87.456,41.634
67.695,-111.808,-87.564,37.875
67.713,-110.936,-87.564,37.875
67.764,-113.738,-87.343,34.992
67.777,-114.101,-87.343,34.992
67.835,-115.267,-86.813,33.690
67.904,-106.964,-86.920,41.987
67.909,-107.780,-86.920,41.987
67.974,-114.795,-87.193,34.992
67.976,-116.193,-87.193,34.992
68.044,-113.297,-87.378,37.875
68.110,-115.024,-87.378,37.875
68.113,-115.010,-87.420,37.875
68.177,-116.027,-87.420,37.875
68.184,-120.082,-87.571,33.690
68.254,-123.772,-86.930,30.256
68.311,-125.535,-86.930,30.256
68.329,-124.560,-87.432,30.964
68.378,-124.291,-87.432,30.964
68.394,-126.655,-87.333,28.610
68.464,-117.399,-87.591,37.875
68.512,-117.364,-87.591,37.875
68.541,-114.401,-88.037,40.601
68.578,-112.536,-88.037,40.601
68.604,-116.329,-87.839,36.870
68.675,-129.091,-87.847,23.962
68.710,-127.555,-87.847,23.962
68.744,-120.710,-87.392,30.964
68.785,-119.378,-87.392,30.964
68.814,-115.368,-87.216,34.992
68.884,-115.371,-87.159,34.992
68.925,-115.176,-87.159,34.992
68.955,-115.180,-87.182,34.992
69.000,-114.546,-87.182,34.992
69.024,-111.720,-87.389,37.875
69.094,-117.807,-87.898,32.005
69.131,-117.754,-87.898,32.005
69.164,-115.910,-87.618,33.690
69.183,-116.329,-87.618,33.690
69.234,-104.856,-87.537,45.000
69.304,-110.620,-88.331,39.806
69.317,-111.148,-88.331,39.806
69.374,-109.348,-87.737,41.186
69.383,-108.427,-87.737,41.186
69.444,-115.952,-87.671,33.690
69.572,-114.450,-87.363,34.992
69.573,-113.612,-87.363,34.992
69.588,-92.342,-87.636,56.310
69.588,-92.247,-87.636,56.310
69.654,-99.742,-87.622,48.814
69.720,-100.004,-87.622,48.814
69.723,-113.315,-88.037,35.538
69.786,-114.600,-88.037,35.538
69.793,-100.797,-87.888,49.399
69.865,-105.312,-87.109,45.000
69.920,-106.566,-87.109,45.000
69.934,-131.248,-87.330,19.983
69.987,-133.384,-87.330,19.983
70.010,-122.565,-87.402,30.964
70.054,-123.138,-87.402,30.964
70.094,-109.015,-87.844,45.000
70.144,-118.178,-88.148,35.538
70.188,-118.214,-88.148,35.538
70.222,-116.288,-87.564,37.875
70.254,-116.218,-87.564,37.875
70.286,-109.355,-87.271,45.000
70.355,-125.475,-87.313,28.610
70.387,-124.127,-87.313,28.610
70.424,-111.526,-87.694,41.186
70.494,-111.242,-87.328,41.634
70.521,-109.580,-87.328,41.634
70.564,-106.205,-87.429,45.000
70.588,-105.312,-87.429,45.000
70.635,-123.725,-87.439,26.565
70.660,-122.133,-87.439,26.565
70.704,-116.117,-87.003,32.471
70.775,-113.624,-87.182,34.992
70.795,-113.596,-87.182,34.992
70.845,-117.722,-87.350,30.964
70.915,-108.271,-87.969,40.601
70.928,-109.188,-87.969,40.601
70.985,-107.304,-87.115,41.987
70.987,-108.423,-87.115,41.987
71.055,-105.496,-87.281,45.000
71.055,-105.084,-87.281,45.000
71.124,-105.299,-87.601,45.000
71.188,-105.101,-87.601,45.000
71.193,-105.287,-87.923,45.000
71.255,-105.524,-87.923,45.000
71.263,-105.373,-87.574,45.000
71.334,-113.652,-87.822,36.870
71.389,-113.680,-87.822,36.870
71.410,-123.960,-87.519,26.565
71.456,-125.003,-87.519,26.565
71.476,-116.565,-87.238,34.992
71.546,-109.926,-87.231,41.634
71.590,-111.149,-87.231,41.634
71.614,-114.864,-87.378,37.875
71.655,-116.431,-87.378,37.875
71.686,-118.439,-86.873,36.027
71.755,-116.420,-87.409,37.875
71.788,-117.452,-87.409,37.875
71.824,-114.051,-87.659,41.186
71.895,-105.721,-88.000,49.399
71.923,-106.908,-88.000,49.399
71.964,-111.362,-87.852,45.000
71.989,-112.897,-87.852,45.000
72.035,-116.732,-87.745,41.186
72.062,-115.353,-87.745,41.186
72.104,-125.556,-87.518,30.964
72.174,-111.663,-87.583,45.000
72.192,-109.947,-87.583,45.000
72.244,-113.369,-87.369,41.634
72.314,-105.438,-87.929,49.399
72.325,-103.876,-87.929,49.399
72.384,-115.453,-87.389,37.875
72.388,-114.143,-87.389,37.875
72.455,-107.036,-87.732,45.000
72.523,-106.310,-87.732,45.000
72.524,-116.219,-87.193,34.992
72.590,-116.124,-87.193,34.992
72.593,-110.049,-87.575,41.186
72.656,-110.076,-87.575,41.186
72.664,-102.023,-87.921,49.399
72.734,-106.372,-87.803,45.000
72.790,-105.529,-87.803,45.000
72.810,-102.004,-87.083,48.013
72.856,-102.546,-87.083,48.013
72.874,-112.103,-87.254,38.660
72.944,-111.264,-86.953,39.289
72.991,-112.084,-86.953,39.289
73.014,-135.443,-87.769,16.699
73.056,-135.185,-87.769,16.699
73.086,-114.853,-87.839,36.870
73.154,-110.444,-87.677,41.186
73.189,-110.345,-87.677,41.186
73.229,-106.548,-87.785,45.000
73.256,-106.650,-87.785,45.000
73.294,-98.522,-87.728,53.130
73.365,-98.522,-87.709,53.130
73.390,-99.685,-87.709,53.130
73.434,-111.234,-87.253,41.634
73.504,-120.708,-87.856,32.005
73.525,-121.874,-87.856,32.005
73.574,-125.918,-86.725,28.301
73.592,-127.105,-86.725,28.301
73.644,-126.566,-87.251,28.610
73.659,-127.023,-87.251,28.610
73.714,-128.864,-87.566,26.565
73.785,-125.539,-87.010,30.256
73.789,-124.366,-87.010,30.256
73.855,-127.442,-88.074,26.565
73.924,-126.406,-88.074,26.565
73.925,-126.609,-87.602,26.565
73.990,-125.322,-87.602,26.565
73.993,-121.007,-87.461,30.964
74.056,-119.498,-87.461,30.964
74.064,-115.503,-87.312,34.992
74.134,-98.402,-87.450,52.125
74.190,-97.772,-87.450,52.125
74.208,-113.049,-87.719,36.870
74.257,-112.737,-87.719,36.870
74.274,-104.495,-87.398,45.000
74.344,-116.974,-87.038,32.471
74.391,-117.059,-87.038,32.471
74.417,-104.617,-87.429,45.000
74.457,-104.894,-87.429,45.000
74.484,-116.379,-87.562,33.690
74.554,-114.921,-87.312,34.992
74.591,-115.000,-87.312,34.992
74.624,-111.236,-87.233,38.660
74.657,-111.075,-87.233,38.660
74.694,-117.333,-87.215,32.471
74.765,-105.128,-87.892,45.000
74.790,-104.669,-87.892,45.000
74.834,-108.412,-87.729,41.186
74.861,-108.532,-87.729,41.186
74.904,-125.925,-87.872,23.962
74.974,-118.700,-87.422,30.964
74.993,-118.898,-87.422,30.964
75.044,-117.938,-87.856,32.005
75.057,-118.653,-87.856,32.005
75.115,-102.315,-87.242,48.366
75.185,-102.315,-87.220,48.366
75.189,-103.177,-87.220,48.366
75.254,-112.870,-87.068,38.660
75.256,-114.533,-87.068,38.660
75.324,-117.196,-86.911,36.027
75.391,-117.600,-86.911,36.027
75.393,-108.257,-87.803,45.000
75.458,-108.542,-87.803,45.000
75.472,-117.709,-88.134,35.538
75.534,-115.741,-87.555,37.875
75.592,-115.901,-87.555,37.875
75.609,-125.144,-87.333,28.610
75.657,-123.749,-87.333,28.610
75.675,-115.342,-87.871,36.870
75.744,-110.650,-87.094,41.987
75.792,-109.267,-87.094,41.987
75.817,-122.478,-87.251,28.610
75.857,-120.882,-87.251,28.610
75.884,-108.844,-87.945,40.601
75.955,-107.909,-87.242,41.634
75.976,-96.371,-87.728,53.130
75.995,-95.693,-87.728,53.130
75.995,-90.838,-87.839,57.995
76.014,-98.657,-88.211,50.194
76.036,-107.622,-87.546,41.186
76.058,-103.777,-87.062,45.000
76.059,-103.161,-87.062,45.000
76.077,-106.576,-87.209,41.634
76.094,-113.231,-87.171,34.992
76.114,-117.313,-87.297,30.964
76.136,-112.906,-88.005,35.538
76.159,-107.117,-87.546,41.186
76.177,-103.346,-87.732,45.000
76.194,-104.403,-87.732,45.000
76.194,-91.442,-87.856,57.995
76.214,-100.817,-87.286,48.366
76.235,-110.494,-87.114,38.660
76.257,-100.525,-87.622,48.814
76.273,-100.533,-87.641,48.814
76.294,-125.639,-87.847,23.962
76.318,-120.466,-87.767,29.055
76.324,-121.106,-87.767,29.055
76.339,-108.829,-87.720,41.186
76.355,-101.152,-87.712,48.814
76.374,-123.802,-88.095,26.565
76.390,-123.671,-88.095,26.565
76.393,-116.211,-87.680,33.690
76.413,-109.462,-88.037,40.601
76.434,-105.133,-88.187,45.000
76.454,-100.009,-88.324,50.194
76.457,-100.315,-88.324,50.194
76.474,-105.641,-88.494,45.000
76.494,-105.252,-87.900,45.000
76.516,-97.865,-87.555,52.125
76.591,-96.540,-87.555,52.125
76.607,-112.017,-87.822,36.870
76.657,-112.250,-87.822,36.870
76.674,-120.084,-87.741,29.055
76.743,-120.356,-87.251,28.610
76.790,-120.930,-87.251,28.610
76.813,-129.616,-87.372,19.983
76.857,-130.284,-87.372,19.983
76.964,-125.833,-87.233,24.444
76.965,-119.322,-87.340,30.964
76.991,-119.975,-87.340,30.964
77.023,-126.857,-87.726,23.962
77.057,-128.505,-87.726,23.962
77.094,-117.767,-87.249,34.992
77.163,-114.172,-87.158,38.660
77.191,-115.959,-87.158,38.660
77.234,-113.185,-87.685,41.186
77.305,-117.367,-87.855,36.870
77.326,-117.489,-87.855,36.870
77.374,-124.304,-88.264,29.745
77.391,-124.853,-88.264,29.745
77.444,-110.115,-87.555,45.000
77.515,-121.247,-87.654,33.690
77.527,-119.928,-87.654,33.690
77.584,-115.202,-87.169,38.660
77.591,-113.127,-87.169,38.660
77.655,-110.132,-87.328,41.634
77.657,-109.238,-87.328,41.634
77.724,-102.521,-87.286,48.366
77.792,-100.988,-87.286,48.366
77.793,-96.281,-87.709,53.130
77.864,-97.239,-87.357,52.125
77.925,-96.126,-87.357,52.125
77.944,-95.229,-87.672,53.130
77.992,-95.030,-87.672,53.130
78.008,-99.299,-87.565,48.814
78.058,-99.745,-87.565,48.814
78.074,-115.002,-87.599,33.690
78.145,-113.456,-88.127,35.538
78.192,-113.191,-88.127,35.538
78.214,-113.200,-88.141,35.538
78.258,-112.629,-88.141,35.538
78.286,-102.944,-87.869,45.000
78.355,-124.173,-87.880,23.962
78.392,-124.375,-87.880,23.962
78.424,-116.301,-87.969,32.005
78.459,-115.716,-87.969,32.005
78.494,-110.777,-87.814,36.870
78.565,-115.700,-87.922,32.005
78.593,-116.374,-87.922,32.005
78.634,-111.475,-87.763,36.870
78.660,-112.563,-87.763,36.870
78.704,-96.322,-87.745,53.130
78.775,-111.570,-87.399,37.875
78.791,-112.493,-87.399,37.875
78.844,-115.396,-87.227,34.992
78.915,-108.777,-87.286,41.634
78.928,-109.281,-87.286,41.634
78.984,-114.937,-87.017,36.027
78.991,-116.167,-87.017,36.027
79.055,-93.892,-87.953,57.995
79.057,-94.583,-87.953,57.995
79.124,-94.566,-87.984,57.995
79.193,-94.358,-87.984,57.995
79.193,-107.349,-87.884,45.000
79.270,-96.209,-87.645,56.310
79.326,-95.184,-87.645,56.310
79.333,-106.378,-87.844,45.000
79.393,-104.974,-87.844,45.000
79.408,-117.579,-87.118,32.471
79.459,-116.507,-87.118,32.471
79.474,-128.992,-87.362,19.983
79.544,-148.977,-87.460,0.000
79.593,-148.103,-87.460,0.000
79.616,-134.918,-86.921,12.995
79.659,-135.103,-86.921,12.995
79.685,-117.045,-87.264,30.964
79.755,-110.135,-87.389,37.875
79.793,-110.007,-87.389,37.875
79.824,-119.076,-87.715,29.055
79.859,-119.023,-87.715,29.055
79.894,-126.314,-87.600,21.801
79.965,-119.044,-87.750,29.055
79.993,-119.056,-87.750,29.055
80.034,-111.201,-87.822,36.870
80.059,-111.564,-87.822,36.870
80.105,-70.165,-52.133,57.417
80.175,-170.850,-67.915,-23.962
80.193,-170.682,-67.915,-23.962
80.245,156.150,-81.333,-52.524
80.315,177.027,-88.374,-33.690
80.325,179.047,-88.374,-33.690
80.384,-12.169,-89.062,135.000
80.392,-10.711,-89.062,135.000
80.455,15.745,-89.284,161.565
80.525,-118.788,-88.487,26.565
80.525,-117.775,-88.487,26.565
80.593,-116.711,-88.487,26.565
80.594,-170.000,-88.987,-26.565
80.659,-169.881,-88.987,-26.565
80.664,-79.798,-88.469,63.435
80.734,-174.270,-87.392,-30.964
80.793,-173.565,-87.392,-30.964
80.811,-122.015,-88.096,20.556
80.859,-121.863,-88.096,20.556
80.874,-150.526,-86.826,-8.130
80.957,-136.702,-87.761,5.711
80.993,-136.336,-87.761,5.711
81.015,-115.486,-87.999,26.565
81.059,-115.981,-87.999,26.565
81.085,-148.887,-87.950,-6.340
81.155,-124.107,-87.861,18.435
81.193,-124.344,-87.861,18.435
81.224,172.187,-88.719,-45.000
81.259,172.184,-88.719,-45.000
81.295,-152.250,-88.639,-9.462
81.365,-179.679,-88.881,-36.870
81.393,-179.761,-88.881,-36.870
81.434,-169.455,-89.498,-26.565
81.460,-169.614,-89.498,-26.565
81.504,-109.337,-88.374,33.690
81.574,-136.678,-87.966,6.340
81.593,-137.547,-87.966,6.340
81.644,-143.878,-87.520,0.000
81.659,-143.754,-87.520,0.000
81.715,-152.497,-87.047,-8.746
81.785,-103.964,-88.259,39.806
81.792,-103.915,-88.259,39.806
81.855,-108.693,-87.281,34.992
81.859,-108.415,-87.281,34.992
81.924,-147.830,-87.084,-4.399
81.994,-147.814,-87.084,-4.399
81.995,-148.190,-87.296,-4.764
82.059,-147.344,-87.296,-4.764
82.063,133.612,-87.942,-83.660
82.134,14.134,-88.289,156.801
82.193,13.898,-88.289,156.801
82.209,-7.891,-88.109,135.000
82.259,-7.101,-88.109,135.000
82.276,-28.883,-88.283,113.199
82.345,-137.231,-87.307,4.764
82.393,-136.377,-87.307,4.764
82.416,-133.543,-84.782,7.431
82.460,-133.709,-84.782,7.431
82.484,-136.181,-84.847,4.970
82.555,-150.059,-87.036,-8.746
82.593,-150.048,-87.036,-8.746
82.624,-167.950,-88.493,-26.565
82.660,-168.078,-88.493,-26.565
82.695,38.463,-89.554,180.000
82.765,11.900,-88.493,153.435
82.794,12.213,-88.493,153.435
82.834,-69.614,-88.574,71.565
82.860,-70.151,-88.574,71.565
82.904,-124.512,-86.947,17.103
82.974,-155.731,-87.212,-14.036
82.993,-155.502,-87.212,-14.036
83.044,162.093,-88.380,-56.310
83.059,161.933,-88.380,-56.310
83.114,116.903,-88.859,-101.310
83.184,-96.657,-89.047,45.000
83.192,-97.099,-89.047,45.000
83.254,-129.510,-87.905,12.529
83.259,-129.997,-87.905,12.529
83.324,172.346,-89.685,-45.000
83.393,172.649,-89.685,-45.000
83.394,64.186,-89.502,-153.435
83.460,64.233,-89.502,-153.435
83.465,-118.168,-87.762,23.962
83.534,-120.411,-88.776,21.801
